name,url,locations,markets,investment_count,investment_amount,angelLlist_url,twitter_url,email_addresses,mobile_numbers
Candid Insurance Investors,https://www.candidinvestors.com/,"New York City, NY US",USA,Angel network,[],[]
Cannan Partners,https://www.canaan.com/,"Menlo Park, California, United States",USA,VC,[],[]
Cantos Ventures,http://cantos.vc/,USA,USA,VC,[],[]
Canvas Ventures,https://www.canvas.vc/,,,VC,[],[]
Canyon Angels,http://canyonangels.org/,,,Angel network,[],[]
Canyon Creek Capital,http://canyoncreekcapital.com/,,,,[],[]
CapA,http://www.capitalapartners.com/,,,,[],[]
CapAgro,https://www.capagro.fr/,France,"France,Belgium,USA,Austria,Canada,Germany,UK,Switzerland,Spain,Sweden,Portugal,Luxembourg,Italy,Israel,Ireland,Greece,Czech Republic,Croatia",VC,[],[]
Capella Partners,http://www.capella-partners.com/,USA,"Israel,USA,Canada",VC,[],[]
Capella Space,https://www.capellaspace.com/,,,,[],[]
CapHorn,https://caphorn.vc/,"7 rue Drouot, 75009 Paris, France.","France,Canada,Singapore,Switzerland,Germany,UK,Spain,Portugal",VC,[],[]
Capital Energy Quantum,https://capitalenergy-quantum.com/,"Torre Serrano C/ Marqués de Villamagna 3 , Madrid, Spain","Spain,Portugal",Corporate VC,[],[]
Capital Grand Est,http://www.capitalgrandest.eu/,,France,Other,[],[]
Capital Innovators,https://capitalinnovators.com/,"St Louis, Missouri, United States",USA,Other,[],[]
Capital Medica Ventures,https://capimedi.com/cmv/#top,Japan,Japan,VC,[],[]
Capital Mills,https://www.capitalmills.nl/team-cmi/,,Netherlands,Other,[],[]
Capital One Growth Ventures,https://growthventures.capitalone.com/,"San Francisco, California, United States",USA,Corporate VC,[],[]
Capital Point,http://www.capitalpoint.co.il/,,,VC,[],[]
Capital T,https://www.capitaltvc.com/,,Netherlands,VC,[],[]
Capital Today,http://www.capitaltoday.com/,,,VC,[],[]
Capital300,https://www.capital300.com/,,,VC,[],[]
CapitalG by Alphabet,https://www.capitalg.com/,"Mountain View, California, United States",USA,Corporate VC,[],[]
Capnamic,https://capnamic.com/,"Kaiser-Wilhelm-Ring 26, Cologne, NRW 50672, DE","Germany,Austria,Switzerland",VC,[],[]
Capnamic Ventures,http://www.capnamic.de/,,,VC,[],[]
Capria Ventures,https://capria.vc/,,,Other,[],[]
Capricorn,https://capricornllc.com/,"Palo Alto, California, United States","USA,Israel,Canada",Family office,[],[]
Capricorn Venture Partners,https://capricorn.be/,,UK,VC,[],[]
Captii Ventures,https://captii.vc/,Malaysia,Malaysia,VC,[],[]
Carao Ventures,http://www.caraov.com/,"Avenida Las Americas, Sabana Norte, San Jose, Costa Rica","Argentina,Bolivia,Colombia,Costa Rica,Ecuador,Guatemala,Honduras,Panama,Mexico,Peru,Chile,Dominican Republic",VC,[],[]
Carbon Ventures,https://www.carbonventures.vc/,USA,USA,VC,[],[]
Carlton Holdings​,https://www.carltonhk.com/,,Hong Kong,VC,[],[]
Carmel Innovation Fund,http://carmel-ltd.haifa.ac.il/index.php/carmel-innovation-fund/192-carmel-innovation-fund,,,VC,[],[]
Carnrite Ventures,http://carnritegroup.com/ventures/,"Houston, Texas, United States",USA,Corporate VC,[],[]
Carolina Angel Network,https://www.carolinaangelnetwork.com/,,,Angel network,[],[]
CarStudio,https://car.studio/,"Sainghin-en-mélantois, Nord-Pas-de-Calais, France",France,Corporate VC,[],[]
Carthona Capital,https://www.carthonacapital.com/,Australia,Australia,VC,[],[]
Casa Verde Capital,https://www.casaverdecapital.com/,,,,[],[]
Cascade Investment,http://www.ciginc.net,"Colorado Springs, Colorado, United States",USA,Family office,[],[]
Cassius Family,http://cassiusfamily.com/,,,Other,[],[]
CASVC,http://www.casvc.com/,"Beijing, Beijing, China",China,Corporate VC,[],[]
Catalys Pacific,https://catalyspacific.com/,,Japan,VC,[],[]
Catalyst Investments,http://www.catalyst-fund.com,,,VC,[],[]
Catalyst Investors,https://catalyst.com/,,,VC,[],[]
Catalyst Romania,http://catalystromania.com/,,UK,VC,[],[]
Catamaran Ventures,https://catamaran.in/,,India,Other,[],[]
Catapult Capital,https://catapultcap.com/,,,VC,[],[]
Catapult Ventures (UK),http://www.catapult-ventures.com/,UK,UK,VC,[],[]
Catapult Ventures (US),http://catapultventures.vc/,USA,"USA,Canada",VC,[],[]
Cathay Capital,https://www.cathaycapital.com/,France,"Singapore,China,France,USA,UK",Corporate VC,[],[]
CAV Angel Network,http://www.cavangels.com/,,,Angel network,[],[]
Cava Capital,http://cavacapital.com/,,,VC,[],[]
Cavallo Ventures by Wilbur-Ellis,https://cavallovc.com/,"San Francisco, California, United States",USA,Corporate VC,[],[]
Cavalry Ventures,https://cavalry.vc/,"Novalisstraße 12, Berlin, Berlin 10115, Germany","Germany,UK,Ireland,Netherlands,Switzerland,USA,Belgium,Austria,Finland,Estonia,Iceland",VC,[],[]
CE Venture Capital,http://ce.ventures/,,,VC,[],[]
CEA Investissement,http://www.cea-investissement.com,"Paris, Ile-de-France, France",France,Corporate VC,[],[]
Cedar Hill Holdings,https://cedarhillholdings.com/,"New York, New York, United States",USA,Family office,[],[]
Cèdre Ventures,https://www.cedreventures.tech/,,France,Other,[],[]
Cemex Ventures,http://www.cemexventures.com/,"Madrid, Madrid, Spain",Spain,Corporate VC,[],[]
Center for Innovative Technology in Virginia,https://www.cit.org/,,USA,Other,[],[]
Centerview Capital,https://www.centerviewcapital.com/technology,,,,[],[]
CCV Central Capital Ventura,https://centralcapital.vc,"Jakarta, Jakarta Raya, Indonesia",Indonesia,Corporate VC,[],[]
Central Texas Angel Network,http://www.centraltexasangelnetwork.com/,,,Angel network,[],[]
CentreGold Capital,http://www.centregoldcap.com/,,,VC,[],[]
Cerca Partners,http://www.cerca-partners.com,,,VC,[],[]
Ceres,https://ceres-inc.jp/,,Japan,Corporate VC,[],[]
CerraCap Ventures,https://www.cerracap.com/h/,,,,[],[]
Cervin Ventures,https://www.cervinventures.com/,,,VC,[],[]
Chaac Ventures,http://www.chaacventures.com/,,,,[],[]
Chaifetz Group,http://www.chaifetzgroup.com,"Chicago, Illinois, United States",USA,Family office,[],[]
Chalmers Ventures AB,http://www.chalmersventures.com/,Sweden,Sweden,VC,[],[]
Champel Capital,https://champelcapital.com/,,,VC,[],[]
Champion Hill Labs,https://www.championhillventures.com/,,,VC,[],[]
Change Ventures,https://www.changeventures.com/,"Sepise 9, Tallinn, Estonia","Estonia,Latvia,Lithuania,Spain,Germany,UK,USA",VC,[],[]
Charge Ventures,https://charge.vc/,,USA,Other,[],[]
Charleston Angel Partners,https://www.chapsc.com/,,,Angel network,[],[]
Charlottesville Angel Network,http://cvilleangelnetwork.net/,,,Angel network,[],[]
Charterhouse Strategic Partners,http://www.charterhousestrategicpartners.com,"Summit, New Jersey, United States",USA,Family office,[],[]
Chartline Capital,http://www.chartline.com/,USA,"Netherlands,USA",VC,[],[]
Chattanooga Renaissance Fund,https://chattanoogarenaissancefund.com/,,USA,Other,[],[]
Check24 Ventures,https://check24.vc,"Frankfurt, Hessen, Germany",Germany,Corporate VC,[],[]
Chemical Angel Network,http://www.chemicalangels.com/,,,Angel network,[],[]
Cherrystone Angel Group,http://www.cherrystoneangelgroup.com/,,,Angel network,[],[]
Cherubic Ventures,http://www.cherubic.com/,China,"China,USA",VC,[],[]
Chetrit Ventures,http://www.chetritventures.com/,"New York, New York, United States",USA,Family office,[],[]
Chevron Technology Ventures,https://www.chevron.com/technology/technology-ventures,"Houston, Texas, United States",USA,Corporate VC,[],[]
Chicago Booth Angel Network of Silicon Valley,https://cbansv.com/,,,Angel network,[],[]
China Merchants Technology Group,http://www.cmhk.com/en/,,Hong Kong,VC,[],[]
Chiratae Ventures (ex-IDG Ventures India),http://chiratae.com/,"Bangalore, Karnataka, India",India,Corporate VC,[],[]
Chloe Capital,https://chloecapital.com/,,,Other,[],[]
Chord Capital,http://www.chordcapital.co.uk,UK,"Israel,USA,Canada,UK",VC,[],[]
Chrysalis VCT,http://www.chrysalisvct.co.uk,UK,UK,VC,[],[]
Cigna Ventures,https://www.cignaventures.com,"Bloomfield, Connecticut, United States",USA,Corporate VC,[],[]
Circulate Capital,https://www.circulatecapital.com/,,,Other,[],[]
CIRTech Fund,https://cirtechfund.com/,,Hong Kong,VC,[],[]
Cisco Investments,https://www.ciscoinvestments.com/,"San Francisco, California, United States","USA,Canada,India,Israel,UK",Corporate VC,[],[]
City Light Capital,https://citylight.vc/,"New York, New York, United States",USA,VC,[],[]
CityBlock Capital,https://cityblockcapital.com,,,,[],[]
CKM Capital Partners,https://ckmcapital.com/,,USA,Other,[],[]
Clal Biotechnology Industries (CBI),http://www.cbi.co.il/,,,VC,[],[]
ClalTech,http://www.claltech.com/,,,VC,[],[]
Claridge Israel,http://claridgeil.com/,,,VC,[],[]
Claris Ventures,http://www.clarisventures.com/,,UK,VC,[],[]
Class Bravo Ventures,http://www.terrihansonmead.com/classbravo,,,VC,[],[]
Clayton Park,http://www.monmouthcountyparks.com/,,,VC,[],[]
Clean Energy Trust,https://www.cleanenergytrust.org/,USA,USA,VC,[],[]
Clean Energy Venture Group,http://www.cleanenergyvg.com/,,,Angel network,[],[]
Clean Energy Ventures,https://cleanenergyventures.com/,,,,[],[]
Clean Feet Investors,http://cleanfeetinvestors.com/,,,,[],[]
Clean Impact Ventures,https://cleanimpactventures.com/,,,VC,[],[]
Clear Current Capital,https://www.ClearCurrentCapital.com,,,,[],[]
Clear Future,http://clear-future.com/,,,VC,[],[]
Clear Ventures,http://clear.ventures/,,,VC,[],[]
ClearSky Power & Technology Fund,http://www.clear-sky.com/,,,VC,[],[]
ClearVision Equity Partners,https://clearvisionequity.com/,,,VC,[],[]
Clearwater Capital Partners LLC,http://www.clearwatercapitalpartners.com/,,Hong Kong,VC,[],[]
Clearwell Group,http://clearwellgroup.com,"Tampa, Florida, United States",USA,Family office,[],[]
Clever Clover,https://cleverclover.vc/team/,,Netherlands,VC,[],[]
Click Ventures,https://www.clickventures.vc/,Hong Kong,"USA,Israel,Canada,Hong Kong",VC,[],[]
Cliffstone Advisors,http://cliffstoneadvisors.com/,,,VC,[],[]
Clinton Capital Partners,https://www.clintoncapitalpartners.com.au/,Australia,Australia,VC,[],[]
Clocktower Technology Ventures,https://www.clocktowerventures.com/,,,VC,[],[]
Closed Loop Capital,https://closedloopcapital.com/,,,,[],[]
ClosedLoop Partners,http://www.closedlooppartners.com/,USA,USA,VC,[],[]
Cloud Capital,https://www.cloudcap.in/,"Delhi, India","India,Singapore",VC,[],[]
CloudApps,https://www.cloudappscapital.com/,,,,[],[]
Cloudstone Venture Fund,http://www.cloudstonevc.com/,,,,[],[]
Club degli Investitori,http://www.clubdeglinvestitori.it/,"Via Giacosa 38, 10125 Torino, Italy",Italy,Angel network,[],[]
CM Capital Corporation,http://www.ccapital.com,"Palo Alto, California, United States",USA,Family office,[],[]
CM-CIC Capital Privé,http://www.cmciccapitalprive.com/,,France,VC,[],[]
CMB Capital,https://www.cmbcapital.com.au,Australia,Australia,VC,[],[]
CMC Capital Group,http://www.cmccap.com/en/index.php?s=/Cms/Index/index.html,"Shanghai, Shanghai, China",China,Corporate VC,[],[]
CME Ventures,http://www.cmegroup.com/cme-ventures.html,"Chicago, Illinois, United States",USA,Corporate VC,[],[]
CNBB Venture Partners,http://cnbb.nl/,,Netherlands,PE fund,[],[]
Co=Creation=Capital,https://www.cocreationcapital.com/,,,,[],[]
Coatue,https://www.coatue.com/,,,VC,[],[]
Cobin Angels,https://www.cobinangels.com/,"Chmielna 73, Warsaw, Poland","Poland,Ukraine,Belarus,Romania,Hungary,Czech Republic,Estonia,Slovakia,Slovenia,Latvia,Bulgaria",Angel network,[],[]
Cockpit Innovation by El Al,http://cockpitinnovation.com,"Tel Aviv, Tel Aviv, Israel",Israel,Corporate VC,[],[]
Cogent Ventures,https://cogent.co/ventures/,Australia,Australia,VC,[],[]
Cogito Capital,http://cogitocap.com/,,UK,VC,[],[]
Coinbase Ventures,https://ventures.coinbase.com/,"San Francisco, California, United States",USA,Corporate VC,[],[]
Colam Impact,http://www.colamimpact.com/,"25 rue d’Astorg 75008 Paris, France",France,VC,[],[]
Collaborative Fund,https://www.collaborativefund.com/,USA,USA,VC,[],[]
Collective Spark,https://www.collectivespark.com/,ITU Ayazaga Ari3 Maslak Istanbul,"Turkey,Romania,Bulgaria,Greece,Albania,Azerbaijan,Kazakhstan,Uzbekistan,Serbia,Austria,Czech Republic,Slovakia,Montenegro,Estonia,Latvia,Lithuania,Poland,Ukraine,Bosnia-H,Croatia,Italy,Kyrgyzstan,Lebanon",VC,[],[]
Collider Ventures,https://www.collider.vc/,"Tel Aviv, Israel 6473925, IL","USA,Israel,Germany,UK,France,Afghanistan",VC,[],[]
Colopl Next,https://coloplnext.co.jp/en,"Tokyo, Tokyo, Japan",Japan,Corporate VC,[],[]
Colorado Innovation Fund,https://www.ici.fund/,,,VC,[],[]
Columbia Capital,https://colcap.com/,"Alexandria, Virginia, United States",USA,Other,[],[]
Columbia Lake Partners,http://www.clpgrowth.com/,,,Other,[],[]
Combating Poverty and Climate Change Foundation,http://www.CPCCF.org,,,,[],[]
Comcast Ventures,https://comcastventures.com/,"San Francisco, California, United States","USA,Israel,Canada",Corporate VC,[],[]
Come Up Capital,http://www.comeup.capital,,,,[],[]
Comet Labs,https://cometlabs.io/team/,USA,"USA,China",VC,[],[]
Commerce VC,https://commerce.vc/,,,VC,[],[]
Commercialization Reactor Fund,https://www.commercializationreactor.com/,Latvia,Latvia,VC,[],[]
CommerzVentures,https://commerzventures.com/,"Kaiserstr. 20, Frankfurt am Main, Hessen, 60311, DE","Germany,UK,France,Switzerland,Italy,Spain,Australia,Belgium,Netherlands,Portugal,Sweden,Norway,Denmark,Ireland,Greece,Finland,Estonia,Czech Republic,Cyprus,Croatia,Bulgaria,Latvia,Lithuania,Malta,Afghanistan,Hungary,Slovenia,Slovakia,Israel,USA,Poland,Luxembourg,Cabo Verde,Iceland,Canada",VC,[],[]
Committed Capital,https://committedcapital.nl/en/,,Netherlands,PE fund,[],[]
Common Angels / Converge Venture Partners,https://convergevp.com/,,,VC,[],[]
Commonwealth Capital Ventures,http://www.commonwealthvc.com/,"Boston, Massachusetts, United States",USA,Other,[],[]
Commune Angels,https://www.communeangels.com/,,,Angel network,[],[]
Communitas Capital,https://communitascapital.com/,,,,[],[]
Company Ventures,https://companyventures.co/,"335 Madison Avenue, New York, NY 10017",USA,VC,[],[]
Companyon Ventures,https://www.companyon.vc/,,,VC,[],[]
Compass Ventures Group,http://www.compassvgg.com/,,,VC,[],[]
Compound Ventures,https://compound.vc/,"New York, New York, United States",USA,Other,[],[]
Conconi Foundation,https://conconi.org/,,Canada,Other,[],[]
Conductive Ventures,http://conductive.vc/,,,VC,[],[]
Conduit Ventures,http://www.conduit-ventures.com/,USA,"USA,Israel,Canada",VC,[],[]
Conexo Ventures,http://conexo.vc/,,UK,VC,[],[]
Congruent Ventures,https://www.congruentvc.com/,USA,USA,VC,[],[]
Connect Ventures,https://www.connectventures.co/,"4th Floor, 89 Great Eastern Street, London, EC2A 3HX","Belgium,Croatia,France,Germany,Spain,Denmark,Albania,Greece,Sweden,Netherlands,Latvia",VC,[],[]
Connected capital,https://connectedcapital.nl/team/,,Netherlands,Other,[],[]
Connecticut Innovations,https://ctinnovations.com/,USA,USA,Corporate VC,[],[]
Connectivity Ventures Fund,http://www.connectivitycapitalpartners.com/,,,VC,[],[]
Connetic Ventures,http://connetic.ventures/,,USA,Other,[],[]
Conor Venture Partners,http://www.conor.vc/,,,VC,[],[]
Conscious Venture Lab,http://www.consciousventurelab.com/,,,VC,[],[]
ConsenSys Ventures,https://www.consensys.net/,,,,[],[]
Consilience Ventures,https://www.consilienceventures.com/,"8-10 Moorgate Place, London, England EC2R 6EA, GB","France,UK,Germany,Switzerland,Austria,Italy,Spain",VC,[],[]
Constellar Ventures,https://www.constellar.vc/,USA,"USA,Israel,Canada",VC,[],[]
Constellation Technology Ventures,http://technologyventures.constellation.com/,,,,[],[]
Construct Capital,https://www.constructcap.com/,USA,USA,VC,[],[]
Construtech Ventures,http://www.construtechventures.com.br,"Florianópolis, Santa Catarina, Brazil",Brazil,Corporate VC,[],[]
Contour Venture Partners,http://www.contourventures.com/,,,VC,[],[]
Contrary,https://contrarycap.com/,"995 Market St, San Francisco, California 94103, US","USA,Canada",VC,[],[]
Conversion Capital,http://www.conversioncapital.com/,USA,USA,VC,[],[]
Conviction Investment Partners,https://cip.ltd/,,UK,VC,[],[]
Convivialité Ventures,https://www.convivialite-ventures.com/,"580 Howard, CA 94105, San Francisco, USA","France,Germany,UK,Netherlands,Italy,Spain,India,USA,China,Sweden,Finland,Denmark,Estonia,Switzerland,Greece,Poland,Belgium,Austria,Ireland,Ukraine,Czech Republic,Norway,Romania,Croatia,Luxembourg,Hungary,Bulgaria,Malta",Corporate VC,[],[]
Convrtx,https://www.convrtx.com/,"Toronto, Ontario M4B 1B3, CA","USA,Mexico,India,Pakistan,Colombia,Brazil,Afghanistan,Albania,Algeria,Angola,Andorra,Antigua and Barbuda,Armenia,Argentina,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Barbados,Bangladesh,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia-H,Botswana,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Comoros,Congo (Congo-Brazzaville),Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,""Eswatini (fmr. """"Swaziland"""")"",Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Liechtenstein,Lithuania,Luxembourg,Lybia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Korea,North Macedonia,Norway,Oman,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Vincent and the Grenadines,Samoa,San Marino,Sant Kitts and Nevis,Sant Lucia,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,UK,Ukraine,UAE,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe","Incubator, Accelerator",[],[]
Copia Agro & Food,http://copia-agro.com,,,VC,[],[]
Copilot Ventures,http://copilot.ventures/,"9 Appold Street, Shoreditch, London, England EC2A 2AP, GB",UK,VC,[],[]
Coplex Ventures,http://www.coplexventures.com,,,,[],[]
Copper Wire Ventures,https://copperwire.ventures/,,,VC,[],[]
Coral Capital,https://coralcap.co/?lang=en,,Japan,VC,[],[]
Coral Group,http://www.coralgrp.com,,,VC,[],[]
Corazon Capital,http://www.corazoncap.com/,,,,[],[]
Core VC,http://corevc.com/,,,VC,[],[]
Core Ventures Group,http://coreventuresgroup.com/,,,,[],[]
CoreAngels,https://coreangels.com/,,UK,VC,[],[]
Cornerstone Angels,http://www.cornerstoneangels.com/,,,Angel network,[],[]
Cornerstone Venture Partners,https://cornerstonevp.com/,,,VC,[],[]
Coronis Medical ventures,http://coronismedical.com/,USA,USA,VC,[],[]
Corpa Capital,http://www.corpacapital.com,"Zapopan, Jalisco, Mexico",Mexico,Corporate VC,[],[]
Correlation Ventures,https://correlationvc.com/,"9255 Towne Centre Drive, San Diego, California 92121, US",USA,VC,[],[]
Corundum Open Innovation,http://www.corundumoi.com/,,,VC,[],[]
Cosef,https://www.cosefuganda.org,,,,[],[]
Costanoa Ventures,https://www.costanoavc.com/,"Palo Alto, California, United States",USA,Other,[],[]
Cota Capital,https://www.cotacapital.com/,"San Francisco, California, United States",USA,Other,[],[]
Cottonwood Technology Fund,https://www.cottonwood.vc/,"422 Old Santa Fe Trail, Santa Fe, NM 87501, United States ","USA,Netherlands,Germany,Belgium,Finland,Sweden,Denmark,Switzerland",VC,[],[]
Coughdrop Capital,http://coughdropcapital.com/,,,VC,[],[]
Counterpart Ventures,https://counterpart.vc/,"San Francisco, California, United States",USA,Other,[],[]
Counterview Capital,http://counterview.vc/,,,,[],[]
Country Roads Angel Network,https://www.wvcran.com/,,,Angel network,[],[]
Courtside Ventures,http://courtsidevc.com/,"148 W. 24th Street, New York, New York 10010, US","USA,Canada,India,Germany,Brazil",VC,[],[]
Covalent Ventures,http://www.covalent.ventures,"Auckland, New Zealand ",New Zealand,VC,[],[]
CoVenture,http://www.coventure.vc/,,,VC,[],[]
Covepoint Capital Advisors,http://www.covecap.com/,"New York, New York, United States",USA,Family office,[],[]
Cowboy Technology Angels,http://www.cowboytechnologyangels.com/,,,Angel network,[],[]
Cowboy Ventures,https://cowboy.vc/,,,Other,[],[]
Cowen Healthcare Investments,https://www.cowen.com/sectors/health-care/,,,Corporate VC,[],[]
Cowin Ventures,http://www.cowinvc.com/en/index.html,China,"USA,China",VC,[],[]
Cowtown Angels,http://www.cowtownangels.org/,,,Angel network,[],[]
CP Ventures,https://cp.ventures/,"37 Bligh Street, Sydney NSW, Suite 2, Sydney, New South Wales 2000, AU","Australia,USA,New Zealand,India,Singapore,Hong Kong,Colombia,Brazil",VC,[],[]
Craft Ventures,https://craftventures.com/,,,VC,[],[]
Craftsman Capital Partners,http://www.craftsmancapitalpartners.com/,,,VC,[],[]
Crane Venture Partners,https://www.crane.vc/,"Albemarle Street, London, GB","UK,France,Germany,Spain,Ireland,Portugal,Denmark,Sweden,Belgium,Norway,Switzerland,Italy",VC,[],[]
Crazy4Media,http://www.crazy4media.com/,,,VC,[],[]
CRCM Ventures,https://crcmventures.com/,"475 Sansome St, Suite 730, San Francisco USA","USA,China",VC,[],[]
CRE Venture Capital,https://www.cre.vc/,South Africa,South Africa,VC,[],[]
Creadev,https://www.creadev.com/en,"15, Rue Louis le Grand, Paris, Ile-de-France 75002, FR","Canada,France,Israel,USA",VC,[],[]
Cream City Venture Capital,http://www.creamcityvc.com/,,,Corporate VC,[],[]
Creandum,https://www.creandum.com/,"Jakobsbergsgatan 18, Stockholm, Stockholm 103 86, SE","USA,Sweden,Germany,France,Spain,Austria,Switzerland,Norway,Denmark,Hungary,Turkey,UK,Belgium,Netherlands,Italy,Czech Republic,Estonia,Finland",VC,[],[]
Creathor,http://www.creathor.com/en/,"Schwedenpfad 24, 61348 Bad Homburg, Germany","Germany,Switzerland",VC,[],[]
Creative Capital,https://www.creative-capital.org/,,,Other,[],[]
Creative Thinking Ventures,http://creativethinking.ventures/it/index.aspx,"8, avenue Victor Hugo, Albertville, 73200, France","France,Italy",VC,[],[]
Creative Ventures,http://www.creativeventures.vc/portfolio,USA,USA,VC,[],[]
Crédit Mutuel Innovation,https://www.creditmutuelequity.com/fr/qui-sommes-nous.html,"29 Rue Saint-Augustin, Paris 75002, France",France,VC,[],[]
CreditEase Fintech Investment Fund,http://en.cefintechfund.com/,"Winterless Center, No.1 West Dawanglu Road, Chaoyang District, 100026","USA,UK,Israel,Germany,Singapore,China",VC,[],[]
Crescendo Venture Partners,https://cr-vp.com/,Israel,Israel,Other,[],[]
Crescendo Ventures,https://www.crescendoventures.com/,"Palo Alto, California, United States",USA,Other,[],[]
Crescent Capital,http://www.crescentcapital.co.uk/,,,VC,[],[]
Crescent Fund,https://www.crescentfund.vc/,"Irvine, CA, USA",USA,VC,[],[]
Crescite Ventures,https://www.cresciteventures.com/,"New York, New York, United States",USA,Family office,[],[]
Crestlight,http://www.crestlight.com/,,,,[],[]
Crista Galli Ventures,https://www.cristagalli.com/,,UK,VC,[],[]
Cross Creek,https://www.crosscreek.vc/,USA,"USA,Israel,Canada",VC,[],[]
Cross Culture Venture Capital,http://www.crossculturevc.com/,,,VC,[],[]
Cross-Border Impact Ventures,https://www.crossborder.ventures/,,,Other,[],[]
Crosscut Ventures,https://www.crosscut.vc/,"Venice, California, United States",USA,VC,[],[]
Crosslink Capital,https://www.crosslinkcapital.com/,"San Francisco, California, United States",USA,VC,[],[]
Crossroad Venture Capital Fund,http://crossroad-vc.com,,,VC,[],[]
Crowberry Capital,https://crowberrycapital.com/,"Klapparstigur 16, 101 Reykjavik Iceland","Denmark,Iceland,Norway,Finland,Sweden",VC,[],[]
CrowdFunder,https://www.crowdfunder.co.uk/,,,,[],[]
Crown Venture Fund,http://www.crownvif.com,"Palm Beach, Florida, United States",USA,Family office,[],[]
Crush Ventures,https://crush.ventures/,"New York, NY 10003, US","USA,UK,Canada",VC,[],[]
Cruttenden Partners,http://www.cruttendenpartners.com,"Newport Beach, California, United States",USA,Family office,[],[]
CRV,https://www.crv.com/,"300 Hamilton Avenue, 3rd Floor, Palo Alto, CA 94301, US","USA,Israel,Canada,UK,Germany",VC,[],[]
Crystal Tech Fund,https://www.crystalcity.org/,,,VC,[],[]
Crystal Towers Capital,http://www.crystaltowersapartments.com/,,,,[],[]
Cuir Invest,https://cuir-invest.com/,"14 bd de la Madeleine, Paris , 75008, FR",France,VC,[],[]
Cultivation Capital,https://cultivationcapital.com/,"St Louis, Missouri, United States",USA,Other,[],[]
Cultivian Sandbox Ventures,https://cultiviansbx.com,USA,"USA,Israel,Canada",VC,[],[]
Cure Kids Ventures,https://curekidsventures.co.nz/about/,New Zealand,New Zealand,VC,[],[]
Cure Ventures,http://www.cure.ventures,"Newport Beach, California, United States",USA,Family office,[],[]
Curious Capital,https://www.curiouscapital.vc/,"Köln, Nordrhein-Westfalen, Germany",Germany,Corporate VC,[],[]
Curious VC,https://curious.vc/,,,Other,[],[]
Currency M (The Moinian Group),http://currency-m.com/,"New York, New York, United States",USA,Family office,[],[]
Custodi di Successo,http://www.custodidisuccesso.it/,,,Angel network,[],[]
CV Ventures​,https://cvventures.net/,,Hong Kong,VC,[],[]
Cyber Agent Capital,http://www.cyberagentcapital.com/en/,,Japan,VC,[],[]
CyberGuild Ventures,https://www.cyberguild.vc/,,,VC,[],[]
CyberStarts,https://cyberstarts.com/,,UK,VC,[],[]
Cycle Capital Management,http://www.cyclecapital.com/,,,,[],[]
Cyhawk Ventures,http://www.cyhawkventures.com/,,,VC,[],[]
Cylon,https://cylonlab.com/,UK,UK,VC,[],[]
Cyrus Venture Partners,https://www.cyrusvp.com/,,,VC,[],[]
D-Ax Corporate Venture Capital,http://www.d-ax.se,"Stockholm, Stockholms Lan, Sweden",Sweden,Corporate VC,[],[]
D4V,https://d4v.com/,,Japan,VC,[],[]
Da Vinci Capital,https://dvcap.com/,,UK,VC,[],[]
Dadneo,http://www.dadneo.com/,"Santiago, Region Metropolitana, Chile",Chile,Corporate VC,[],[]
DAG Ventures,https://www.dagventures.com/,"Palo Alto, California, United States",USA,Other,[],[]
Daikin Industries,https://www.daikin.co.jp/tic/,,Japan,Corporate VC,[],[]
